pruid,prename,updated,report_date,numtotal_all_distributed,numtotal_pfizerbiontech_distributed,numtotal_pfizerbiontech_5_11_distributed,numtotal_pfizerbiontech_6mo_5_distributed,numtotal_pfizerbiontech_bivalent_ba4_ba5_distributed,numtotal_pfizerbiontech_5_11_bivalent_ba4_ba5_distributed,numtotal_moderna_distributed,numtotal_moderna_6mo_5_distributed,numtotal_moderna_bivalent_ba1_distributed,numtotal_moderna_bivalent_ba4_ba5_distributed,numtotal_astrazeneca_distributed,numtotal_janssen_distributed,numtotal_novavax_distributed,numtotal_medicago_distributed,as_of_date,numdelta_all_distributed,numdelta_pfizerbiontech_distributed,numdelta_pfizerbiontech_6mo_5_distributed,numdelta_pfizerbiontech_5_11_distributed,numdelta_pfizerbiontech_bivalent_ba4_ba5_distributed,numdelta_pfizerbiontech_5_11_bivalent_ba4_ba5_distributed,numdelta_moderna_distributed,numdelta_moderna_6mo_5_distributed,numdelta_moderna_bivalent_ba1_distributed,numdelta_moderna_bivalent_ba4_ba5_distributed,numdelta_astrazeneca_distributed,numdelta_janssen_distributed,numdelta_novavax_distributed,numdelta_medicago_distributed
48,Alberta,0,2021-04-26,1575635,1004835,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-21,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-04-26,429165,266565,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-21,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-04-26,345940,220740,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-21,,,,,,,,,,,,,,
46,Manitoba,0,2021-04-26,516450,313950,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-21,,,,,,,,,,,,,,
13,New Brunswick,0,2021-04-26,277435,177645,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-21,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-04-26,187880,117780,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-21,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-04-26,58225,38025,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-21,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-04-26,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-21,,,,,,,,,,,,,,
62,Nunavut,0,2021-04-26,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-21,,,,,,,,,,,,,,
24,Quebec,0,2021-04-26,3066947,1943157,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-21,,,,,,,,,,,,,,
60,Yukon,0,2021-04-26,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-21,,,,,,,,,,,,,,
90,Federal allocation,0,2021-04-26,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-21,,,,,,,,,,,,,,
1,Canada,1,2021-04-27,14444052,9271452,0,0,0,0,2856580,0,0,0,2316020,0,0,0,2021-04-26,683280,683280,,,,,,,,,,,,
35,Ontario,1,2021-04-27,5637955,3730155,0,0,0,0,1007000,0,0,0,900800,0,0,0,2021-04-26,389610,389610,,,,,,,,,,,,
59,British Columbia,1,2021-04-27,1922180,1252680,0,0,0,0,354800,0,0,0,314700,0,0,0,2021-04-26,87750,87750,,,,,,,,,,,,
48,Alberta,1,2021-04-27,1575635,1004835,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-26,,,,,,,,,,,,,,
47,Saskatchewan,1,2021-04-27,429165,266565,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-26,,,,,,,,,,,,,,
12,Nova Scotia,1,2021-04-27,345940,220740,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-26,,,,,,,,,,,,,,
46,Manitoba,1,2021-04-27,516450,313950,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-26,,,,,,,,,,,,,,
13,New Brunswick,1,2021-04-27,277435,117645,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-26,,-60000,,,,,,,,,,,,
10,Newfoundland and Labrador,1,2021-04-27,187880,117780,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-26,,,,,,,,,,,,,,
11,Prince Edward Island,1,2021-04-27,58225,38025,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-26,,,,,,,,,,,,,,
61,Northwest Territories,1,2021-04-27,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-26,,,,,,,,,,,,,,
62,Nunavut,1,2021-04-27,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-26,,,,,,,,,,,,,,
24,Quebec,1,2021-04-27,3272867,2149077,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-26,205920,205920,,,,,,,,,,,,
60,Yukon,1,2021-04-27,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-26,,,,,,,,,,,,,,
90,Federal allocation,1,2021-04-27,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-26,,,,,,,,,,,,,,
1,Canada,0,2021-04-28,14444052,9271452,0,0,0,0,2856580,0,0,0,2316020,0,0,0,2021-04-26,,,,,,,,,,,,,,
35,Ontario,0,2021-04-28,5637955,3730155,0,0,0,0,1007000,0,0,0,900800,0,0,0,2021-04-26,,,,,,,,,,,,,,
59,British Columbia,0,2021-04-28,1922180,1252680,0,0,0,0,354800,0,0,0,314700,0,0,0,2021-04-26,,,,,,,,,,,,,,
48,Alberta,0,2021-04-28,1575635,1004835,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-26,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-04-28,429165,266565,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-26,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-04-28,345940,220740,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-26,,,,,,,,,,,,,,
46,Manitoba,0,2021-04-28,516450,313950,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-26,,,,,,,,,,,,,,
13,New Brunswick,0,2021-04-28,277435,117645,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-26,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-04-28,187880,117780,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-26,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-04-28,58225,38025,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-26,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-04-28,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-26,,,,,,,,,,,,,,
62,Nunavut,0,2021-04-28,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-26,,,,,,,,,,,,,,
24,Quebec,0,2021-04-28,3272867,2149077,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-26,,,,,,,,,,,,,,
60,Yukon,0,2021-04-28,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-26,,,,,,,,,,,,,,
90,Federal allocation,0,2021-04-28,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-26,,,,,,,,,,,,,,
1,Canada,1,2021-04-29,14779842,9607242,0,0,0,0,2856580,0,0,0,2316020,0,0,0,2021-04-29,335790,335790,,,,,,,,,,,,
35,Ontario,1,2021-04-29,5644975,3737175,0,0,0,0,1007000,0,0,0,900800,0,0,0,2021-04-29,7020,7020,,,,,,,,,,,,
59,British Columbia,1,2021-04-29,1972490,1302990,0,0,0,0,354800,0,0,0,314700,0,0,0,2021-04-29,50310,50310,,,,,,,,,,,,
48,Alberta,1,2021-04-29,1694975,1124175,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-29,119340,119340,,,,,,,,,,,,
47,Saskatchewan,1,2021-04-29,460755,298155,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-29,31590,31590,,,,,,,,,,,,
12,Nova Scotia,1,2021-04-29,372850,247650,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-29,26910,26910,,,,,,,,,,,,
46,Manitoba,1,2021-04-29,553890,351390,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-29,37440,37440,,,,,,,,,,,,
13,New Brunswick,1,2021-04-29,298495,198705,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-29,21060,81060,,,,,,,,,,,,
10,Newfoundland and Labrador,1,2021-04-29,200750,130650,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-29,12870,12870,,,,,,,,,,,,
11,Prince Edward Island,1,2021-04-29,61735,41535,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-29,3510,3510,,,,,,,,,,,,
61,Northwest Territories,1,2021-04-29,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
62,Nunavut,1,2021-04-29,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
24,Quebec,1,2021-04-29,3298607,2174817,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-29,25740,25740,,,,,,,,,,,,
60,Yukon,1,2021-04-29,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-29,,,,,,,,,,,,,,
90,Federal allocation,1,2021-04-29,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
1,Canada,0,2021-04-30,14779842,9607242,0,0,0,0,2856580,0,0,0,2316020,0,0,0,2021-04-29,,,,,,,,,,,,,,
35,Ontario,0,2021-04-30,5644975,3737175,0,0,0,0,1007000,0,0,0,900800,0,0,0,2021-04-29,,,,,,,,,,,,,,
59,British Columbia,0,2021-04-30,1972490,1302990,0,0,0,0,354800,0,0,0,314700,0,0,0,2021-04-29,,,,,,,,,,,,,,
48,Alberta,0,2021-04-30,1694975,1124175,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-29,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-04-30,460755,298155,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-29,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-04-30,372850,247650,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-29,,,,,,,,,,,,,,
46,Manitoba,0,2021-04-30,553890,351390,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-29,,,,,,,,,,,,,,
13,New Brunswick,0,2021-04-30,298495,198705,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-29,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-04-30,200750,130650,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-29,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-04-30,61735,41535,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-29,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-04-30,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
62,Nunavut,0,2021-04-30,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
24,Quebec,0,2021-04-30,3298607,2174817,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-29,,,,,,,,,,,,,,
60,Yukon,0,2021-04-30,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-29,,,,,,,,,,,,,,
90,Federal allocation,0,2021-04-30,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
1,Canada,0,2021-05-01,14779842,9607242,0,0,0,0,2856580,0,0,0,2316020,0,0,0,2021-04-29,,,,,,,,,,,,,,
35,Ontario,0,2021-05-01,5644975,3737175,0,0,0,0,1007000,0,0,0,900800,0,0,0,2021-04-29,,,,,,,,,,,,,,
59,British Columbia,0,2021-05-01,1972490,1302990,0,0,0,0,354800,0,0,0,314700,0,0,0,2021-04-29,,,,,,,,,,,,,,
48,Alberta,0,2021-05-01,1694975,1124175,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-29,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-05-01,460755,298155,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-29,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-05-01,372850,247650,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-29,,,,,,,,,,,,,,
46,Manitoba,0,2021-05-01,553890,351390,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-29,,,,,,,,,,,,,,
13,New Brunswick,0,2021-05-01,298495,198705,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-29,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-05-01,200750,130650,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-29,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-05-01,61735,41535,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-29,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-05-01,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
62,Nunavut,0,2021-05-01,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
24,Quebec,0,2021-05-01,3298607,2174817,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-29,,,,,,,,,,,,,,
60,Yukon,0,2021-05-01,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-29,,,,,,,,,,,,,,
90,Federal allocation,0,2021-05-01,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
1,Canada,0,2021-05-02,14779842,9607242,0,0,0,0,2856580,0,0,0,2316020,0,0,0,2021-04-29,,,,,,,,,,,,,,
35,Ontario,0,2021-05-02,5644975,3737175,0,0,0,0,1007000,0,0,0,900800,0,0,0,2021-04-29,,,,,,,,,,,,,,
59,British Columbia,0,2021-05-02,1972490,1302990,0,0,0,0,354800,0,0,0,314700,0,0,0,2021-04-29,,,,,,,,,,,,,,
48,Alberta,0,2021-05-02,1694975,1124175,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-29,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-05-02,460755,298155,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-29,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-05-02,372850,247650,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-29,,,,,,,,,,,,,,
46,Manitoba,0,2021-05-02,553890,351390,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-29,,,,,,,,,,,,,,
13,New Brunswick,0,2021-05-02,298495,198705,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-29,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-05-02,200750,130650,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-29,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-05-02,61735,41535,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-29,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-05-02,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
62,Nunavut,0,2021-05-02,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
24,Quebec,0,2021-05-02,3298607,2174817,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-29,,,,,,,,,,,,,,
60,Yukon,0,2021-05-02,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-29,,,,,,,,,,,,,,
90,Federal allocation,0,2021-05-02,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
1,Canada,0,2021-05-03,14779842,9607242,0,0,0,0,2856580,0,0,0,2316020,0,0,0,2021-04-29,,,,,,,,,,,,,,
35,Ontario,0,2021-05-03,5644975,3737175,0,0,0,0,1007000,0,0,0,900800,0,0,0,2021-04-29,,,,,,,,,,,,,,
59,British Columbia,0,2021-05-03,1972490,1302990,0,0,0,0,354800,0,0,0,314700,0,0,0,2021-04-29,,,,,,,,,,,,,,
48,Alberta,0,2021-05-03,1694975,1124175,0,0,0,0,300000,0,0,0,270800,0,0,0,2021-04-29,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-05-03,460755,298155,0,0,0,0,90700,0,0,0,71900,0,0,0,2021-04-29,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-05-03,372850,247650,0,0,0,0,65200,0,0,0,60000,0,0,0,2021-04-29,,,,,,,,,,,,,,
46,Manitoba,0,2021-05-03,553890,351390,0,0,0,0,118400,0,0,0,84100,0,0,0,2021-04-29,,,,,,,,,,,,,,
13,New Brunswick,0,2021-05-03,298495,198705,0,0,0,0,51890,0,0,0,47900,0,0,0,2021-04-29,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-05-03,200750,130650,0,0,0,0,38100,0,0,0,32000,0,0,0,2021-04-29,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-05-03,61735,41535,0,0,0,0,10600,0,0,0,9600,0,0,0,2021-04-29,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-05-03,56300,0,0,0,0,0,56300,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
62,Nunavut,0,2021-05-03,41800,0,0,0,0,0,41800,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
24,Quebec,0,2021-05-03,3298607,2174817,0,0,0,0,599590,0,0,0,524200,0,0,0,2021-04-29,,,,,,,,,,,,,,
60,Yukon,0,2021-05-03,54320,0,0,0,0,0,54300,0,0,0,20,0,0,0,2021-04-29,,,,,,,,,,,,,,
90,Federal allocation,0,2021-05-03,67900,0,0,0,0,0,67900,0,0,0,0,0,0,0,2021-04-29,,,,,,,,,,,,,,
1,Canada,1,2021-05-04,16817112,10996032,0,0,0,0,3505060,0,0,0,2316020,0,0,0,2021-05-03,2037270,1388790,,,,,648480,,,,,,,
35,Ontario,1,2021-05-04,6635725,4491825,0,0,0,0,1243100,0,0,0,900800,0,0,0,2021-05-03,990750,754650,,,,,236100,,,,,,,
59,British Columbia,1,2021-05-04,2243160,1491360,0,0,0,0,437100,0,0,0,314700,0,0,0,2021-05-03,270670,188370,,,,,82300,,,,,,,
48,Alberta,1,2021-05-04,1774065,1132365,0,0,0,0,370900,0,0,0,270800,0,0,0,2021-05-03,79090,8190,,,,,70900,,,,,,,
47,Saskatchewan,1,2021-05-04,502955,321555,0,0,0,0,109500,0,0,0,71900,0,0,0,2021-05-03,42200,23400,,,,,18800,,,,,,,
12,Nova Scotia,1,2021-05-04,388450,247650,0,0,0,0,80800,0,0,0,60000,0,0,0,2021-05-03,15600,,,,,,15600,,,,,,,
46,Manitoba,1,2021-05-04,575990,351390,0,0,0,0,140500,0,0,0,84100,0,0,0,2021-05-03,22100,,,,,,22100,,,,,,,
13,New Brunswick,1,2021-05-04,310995,198705,0,0,0,0,64390,0,0,0,47900,0,0,0,2021-05-03,12500,,,,,,12500,,,,,,,
10,Newfoundland and Labrador,1,2021-05-04,209050,130650,0,0,0,0,46400,0,0,0,32000,0,0,0,2021-05-03,8300,,,,,,8300,,,,,,,
11,Prince Edward Island,1,2021-05-04,64335,41535,0,0,0,0,13200,0,0,0,9600,0,0,0,2021-05-03,2600,,,,,,2600,,,,,,,
61,Northwest Territories,1,2021-05-04,58800,0,0,0,0,0,58800,0,0,0,0,0,0,0,2021-05-03,2500,,,,,,2500,,,,,,,
62,Nunavut,1,2021-05-04,44100,0,0,0,0,0,44100,0,0,0,0,0,0,0,2021-05-03,2300,,,,,,2300,,,,,,,
24,Quebec,1,2021-05-04,3850087,2588997,0,0,0,0,736890,0,0,0,524200,0,0,0,2021-05-03,551480,414180,,,,,137300,,,,,,,
60,Yukon,1,2021-05-04,55920,0,0,0,0,0,55900,0,0,0,20,0,0,0,2021-05-03,1600,,,,,,1600,,,,,,,
90,Federal allocation,1,2021-05-04,103480,0,0,0,0,0,103480,0,0,0,0,0,0,0,2021-05-03,35580,,,,,,35580,,,,,,,
1,Canada,0,2021-05-05,16817112,10996032,0,0,0,0,3505060,0,0,0,2316020,0,0,0,2021-05-03,,,,,,,,,,,,,,
35,Ontario,0,2021-05-05,6635725,4491825,0,0,0,0,1243100,0,0,0,900800,0,0,0,2021-05-03,,,,,,,,,,,,,,
59,British Columbia,0,2021-05-05,2243160,1491360,0,0,0,0,437100,0,0,0,314700,0,0,0,2021-05-03,,,,,,,,,,,,,,
48,Alberta,0,2021-05-05,1774065,1132365,0,0,0,0,370900,0,0,0,270800,0,0,0,2021-05-03,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-05-05,502955,321555,0,0,0,0,109500,0,0,0,71900,0,0,0,2021-05-03,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-05-05,388450,247650,0,0,0,0,80800,0,0,0,60000,0,0,0,2021-05-03,,,,,,,,,,,,,,
46,Manitoba,0,2021-05-05,575990,351390,0,0,0,0,140500,0,0,0,84100,0,0,0,2021-05-03,,,,,,,,,,,,,,
13,New Brunswick,0,2021-05-05,310995,198705,0,0,0,0,64390,0,0,0,47900,0,0,0,2021-05-03,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-05-05,209050,130650,0,0,0,0,46400,0,0,0,32000,0,0,0,2021-05-03,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-05-05,64335,41535,0,0,0,0,13200,0,0,0,9600,0,0,0,2021-05-03,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-05-05,58800,0,0,0,0,0,58800,0,0,0,0,0,0,0,2021-05-03,,,,,,,,,,,,,,
62,Nunavut,0,2021-05-05,44100,0,0,0,0,0,44100,0,0,0,0,0,0,0,2021-05-03,,,,,,,,,,,,,,
24,Quebec,0,2021-05-05,3850087,2588997,0,0,0,0,736890,0,0,0,524200,0,0,0,2021-05-03,,,,,,,,,,,,,,
60,Yukon,0,2021-05-05,55920,0,0,0,0,0,55900,0,0,0,20,0,0,0,2021-05-03,,,,,,,,,,,,,,
90,Federal allocation,0,2021-05-05,103480,0,0,0,0,0,103480,0,0,0,0,0,0,0,2021-05-03,,,,,,,,,,,,,,
1,Canada,1,2021-05-06,18096092,11630172,0,0,0,0,4147440,0,0,0,2318480,0,0,0,2021-05-06,1278980,634140,,,,,642380,,,,2460,,,
35,Ontario,1,2021-05-06,7056415,4523415,0,0,0,0,1631200,0,0,0,901800,0,0,0,2021-05-06,420690,31590,,,,,388100,,,,1000,,,
59,British Columbia,1,2021-05-06,2330040,1577940,0,0,0,0,437100,0,0,0,315000,0,0,0,2021-05-06,86880,86580,,,,,,,,,300,,,
48,Alberta,1,2021-05-06,2002215,1360515,0,0,0,0,370900,0,0,0,270800,0,0,0,2021-05-06,228150,228150,,,,,,,,,,,,
47,Saskatchewan,1,2021-05-06,542935,361335,0,0,0,0,109500,0,0,0,72100,0,0,0,2021-05-06,39980,39780,,,,,,,,,200,,,
12,Nova Scotia,1,2021-05-06,450600,300300,0,0,0,0,90300,0,0,0,60000,0,0,0,2021-05-06,62150,52650,,,,,9500,,,,,,,
46,Manitoba,1,2021-05-06,686160,425100,0,0,0,0,176800,0,0,0,84260,0,0,0,2021-05-06,110170,73710,,,,,36300,,,,160,,,
13,New Brunswick,1,2021-05-06,373815,240825,0,0,0,0,84990,0,0,0,48000,0,0,0,2021-05-06,62820,42120,,,,,20600,,,,100,,,
10,Newfoundland and Labrador,1,2021-05-06,244930,158730,0,0,0,0,54100,0,0,0,32100,0,0,0,2021-05-06,35880,28080,,,,,7700,,,,100,,,
11,Prince Edward Island,1,2021-05-06,76725,49725,0,0,0,0,17400,0,0,0,9600,0,0,0,2021-05-06,12390,8190,,,,,4200,,,,,,,
61,Northwest Territories,1,2021-05-06,58800,0,0,0,0,0,58800,0,0,0,0,0,0,0,2021-05-06,,,,,,,,,,,,,,
62,Nunavut,1,2021-05-06,44100,0,0,0,0,0,44100,0,0,0,0,0,0,0,2021-05-06,,,,,,,,,,,,,,
24,Quebec,1,2021-05-06,4059217,2632287,0,0,0,0,902590,0,0,0,524340,0,0,0,2021-05-06,209130,43290,,,,,165700,,,,140,,,
60,Yukon,1,2021-05-06,55920,0,0,0,0,0,55900,0,0,0,20,0,0,0,2021-05-06,,,,,,,,,,,,,,
90,Federal allocation,1,2021-05-06,114220,0,0,0,0,0,113760,0,0,0,460,0,0,0,2021-05-06,10740,,,,,,10280,,,,460,,,
1,Canada,0,2021-05-07,18096092,11630172,0,0,0,0,4147440,0,0,0,2318480,0,0,0,2021-05-06,,,,,,,,,,,,,,
35,Ontario,0,2021-05-07,7056415,4523415,0,0,0,0,1631200,0,0,0,901800,0,0,0,2021-05-06,,,,,,,,,,,,,,
59,British Columbia,0,2021-05-07,2330040,1577940,0,0,0,0,437100,0,0,0,315000,0,0,0,2021-05-06,,,,,,,,,,,,,,
48,Alberta,0,2021-05-07,2002215,1360515,0,0,0,0,370900,0,0,0,270800,0,0,0,2021-05-06,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-05-07,542935,361335,0,0,0,0,109500,0,0,0,72100,0,0,0,2021-05-06,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-05-07,450600,300300,0,0,0,0,90300,0,0,0,60000,0,0,0,2021-05-06,,,,,,,,,,,,,,
46,Manitoba,0,2021-05-07,686160,425100,0,0,0,0,176800,0,0,0,84260,0,0,0,2021-05-06,,,,,,,,,,,,,,
13,New Brunswick,0,2021-05-07,373815,240825,0,0,0,0,84990,0,0,0,48000,0,0,0,2021-05-06,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-05-07,244930,158730,0,0,0,0,54100,0,0,0,32100,0,0,0,2021-05-06,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-05-07,76725,49725,0,0,0,0,17400,0,0,0,9600,0,0,0,2021-05-06,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-05-07,58800,0,0,0,0,0,58800,0,0,0,0,0,0,0,2021-05-06,,,,,,,,,,,,,,
62,Nunavut,0,2021-05-07,44100,0,0,0,0,0,44100,0,0,0,0,0,0,0,2021-05-06,,,,,,,,,,,,,,
24,Quebec,0,2021-05-07,4059217,2632287,0,0,0,0,902590,0,0,0,524340,0,0,0,2021-05-06,,,,,,,,,,,,,,
60,Yukon,0,2021-05-07,55920,0,0,0,0,0,55900,0,0,0,20,0,0,0,2021-05-06,,,,,,,,,,,,,,
90,Federal allocation,0,2021-05-07,114220,0,0,0,0,0,113760,0,0,0,460,0,0,0,2021-05-06,,,,,,,,,,,,,,
1,Canada,0,2021-05-08,18096092,11630172,0,0,0,0,4147440,0,0,0,2318480,0,0,0,2021-05-06,,,,,,,,,,,,,,
35,Ontario,0,2021-05-08,7056415,4523415,0,0,0,0,1631200,0,0,0,901800,0,0,0,2021-05-06,,,,,,,,,,,,,,
59,British Columbia,0,2021-05-08,2330040,1577940,0,0,0,0,437100,0,0,0,315000,0,0,0,2021-05-06,,,,,,,,,,,,,,
48,Alberta,0,2021-05-08,2002215,1360515,0,0,0,0,370900,0,0,0,270800,0,0,0,2021-05-06,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-05-08,542935,361335,0,0,0,0,109500,0,0,0,72100,0,0,0,2021-05-06,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-05-08,450600,300300,0,0,0,0,90300,0,0,0,60000,0,0,0,2021-05-06,,,,,,,,,,,,,,
46,Manitoba,0,2021-05-08,686160,425100,0,0,0,0,176800,0,0,0,84260,0,0,0,2021-05-06,,,,,,,,,,,,,,
13,New Brunswick,0,2021-05-08,373815,240825,0,0,0,0,84990,0,0,0,48000,0,0,0,2021-05-06,,,,,,,,,,,,,,
